Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country,Target
64.0, Self-emp-not-inc,3.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,70.0, Canada,False
41.0, Local-gov,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States,True
28.0, Private,9.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,40.0, United-States,False
61.0, Private,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,30.0, United-States,False
27.0, Private,7.0, Divorced, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,40.0, United-States,False
49.0, Private,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,32.0, United-States,False
20.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,False
41.0, Private,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,1876.0,40.0, United-States,False
28.0, Local-gov,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,False
36.0, Private,9.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States,False
44.0, Self-emp-not-inc,13.0, Divorced, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States,False
51.0, Private,13.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,7688.0,0.0,20.0, United-States,True
40.0, Private,10.0, Divorced, Prof-specialty, Unmarried, Black, Female,0.0,0.0,38.0, United-States,False
19.0, Private,9.0, Never-married, Craft-repair, Not-in-family, White, Female,0.0,0.0,40.0, United-States,False
54.0, Private,10.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States,False
55.0, Self-emp-not-inc,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,False
57.0, Private,11.0, Widowed, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,False
29.0, Private,10.0, Separated, Priv-house-serv, Not-in-family, White, Female,0.0,0.0,30.0, Guatemala,False
51.0, Private,9.0, Divorced, Sales, Unmarried, White, Female,0.0,0.0,43.0, United-States,False
44.0, Private,9.0, Divorced, Other-service, Not-in-family, White, Male,0.0,0.0,37.0, United-States,False
35.0, Local-gov,11.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,42.0, United-States,False
40.0, Private,9.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, United-States,False
46.0, Private,4.0, Separated, Other-service, Not-in-family, White, Female,0.0,0.0,32.0, United-States,False
25.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,60.0, United-States,True
33.0, Private,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,1408.0,36.0, United-States,False
32.0, Private,10.0, Never-married, Machine-op-inspct, Other-relative, White, Female,0.0,2205.0,40.0, Holand-Netherlands,False
22.0, Private,9.0, Never-married, Tech-support, Not-in-family, White, Female,0.0,0.0,40.0, United-States,False
39.0, Private,10.0, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Female,0.0,0.0,40.0, Philippines,False
18.0, Self-emp-not-inc,9.0, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States,False
43.0, Private,9.0, Divorced, Adm-clerical, Unmarried, Black, Female,0.0,0.0,45.0, United-States,False
46.0, Private,9.0, Never-married, Tech-support, Other-relative, White, Male,0.0,0.0,40.0, United-States,False
63.0, Private,10.0, Married-civ-spouse, Sales, Husband, White, Male,7298.0,0.0,48.0, United-States,True
40.0, ?,10.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,8.0, United-States,False
59.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States,True
40.0, Local-gov,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,False
23.0, Private,9.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,35.0, United-States,False
64.0, ?,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,10.0, United-States,False
36.0, Private,11.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States,False
48.0, Private,9.0, Divorced, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,40.0, United-States,False
43.0, Private,10.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States,True
18.0, Private,6.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,30.0, United-States,False
17.0, Private,7.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,16.0, United-States,False
36.0, Private,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, ?,False
53.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,True
36.0, State-gov,10.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,39.0, United-States,False
20.0, Private,9.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States,False
22.0, Private,13.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,60.0, United-States,False
34.0, Private,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,True
39.0, Private,7.0, Divorced, Other-service, Own-child, White, Male,0.0,0.0,40.0, United-States,False
57.0, Private,10.0, Widowed, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States,False
30.0, Private,6.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States,False
37.0, Private,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States,True
51.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,True
38.0, Private,9.0, Never-married, Transport-moving, Unmarried, White, Male,0.0,0.0,40.0, United-States,False
34.0, Private,9.0, Never-married, Exec-managerial, Unmarried, White, Female,0.0,0.0,35.0, United-States,False
47.0, Federal-gov,9.0, Married-spouse-absent, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,40.0, Puerto-Rico,False
28.0, Self-emp-not-inc,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States,False
25.0, Private,6.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,24.0, Nicaragua,False
25.0, Private,10.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,60.0, United-States,False
50.0, Private,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,65.0, United-States,True
50.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,True
43.0, Private,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,48.0, United-States,False
27.0, Private,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,1876.0,75.0, United-States,False
32.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States,False
44.0, Private,6.0, Never-married, Farming-fishing, Unmarried, White, Male,0.0,0.0,35.0, United-States,False
19.0, Private,9.0, Never-married, Sales, Unmarried, Black, Female,0.0,0.0,20.0, United-States,False
53.0, Self-emp-inc,10.0, Widowed, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States,True
21.0, Private,9.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, United-States,False
26.0, Private,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, United-States,False
68.0, Private,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,419.0,12.0, United-States,False
31.0, Private,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,2051.0,57.0, United-States,False
32.0, Private,13.0, Never-married, Exec-managerial, Other-relative, White, Male,0.0,2444.0,50.0, United-States,True
33.0, Private,14.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States,False
49.0, ?,9.0, Never-married, ?, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,False
24.0, Private,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,65.0, United-States,False
30.0, Private,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,42.0, United-States,False
49.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,True
18.0, Private,7.0, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,False
30.0, State-gov,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,37.0, United-States,False
51.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,False
52.0, Private,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,False
52.0, Private,9.0, Divorced, Other-service, Other-relative, White, Male,0.0,0.0,30.0, United-States,False
23.0, Local-gov,9.0, Never-married, Other-service, Own-child, Black, Male,0.0,0.0,32.0, United-States,False
23.0, Self-emp-not-inc,6.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,60.0, United-States,False
36.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,48.0, United-States,False
19.0, Private,7.0, Never-married, Craft-repair, Other-relative, White, Male,0.0,0.0,25.0, United-States,False
53.0, Self-emp-not-inc,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,60.0, United-States,False
17.0, Private,7.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,25.0, United-States,False
69.0, Private,9.0, Widowed, Handlers-cleaners, Not-in-family, White, Female,0.0,0.0,8.0, United-States,False
46.0, Local-gov,13.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States,False
33.0, Private,9.0, Separated, Tech-support, Not-in-family, White, Male,0.0,0.0,46.0, United-States,False
40.0, Private,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,45.0, United-States,False
56.0, Private,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,60.0, ?,False
29.0, Local-gov,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,False
41.0, Private,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,38.0, United-States,False
22.0, Private,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States,False
28.0, Private,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,False
31.0, Private,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,46.0, United-States,False
35.0, Private,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,False
38.0, Private,10.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,40.0, United-States,False
17.0, Private,6.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,10.0, United-States,False
39.0, Private,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,False
27.0, Self-emp-not-inc,10.0, Never-married, Other-service, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,False
50.0, Private,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States,False
56.0, Local-gov,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,False
80.0, Self-emp-not-inc,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,20.0, United-States,False
38.0, Self-emp-not-inc,10.0, Married-civ-spouse, Farming-fishing, Wife, White, Female,0.0,0.0,15.0, United-States,False
52.0, State-gov,9.0, Married-civ-spouse, Protective-serv, Husband, Black, Male,0.0,0.0,40.0, United-States,True
26.0, Local-gov,13.0, Never-married, Prof-specialty, Own-child, Black, Male,0.0,0.0,38.0, England,False
43.0, Private,9.0, Divorced, Other-service, Own-child, Asian-Pac-Islander, Female,0.0,0.0,40.0, South,False
45.0, Private,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,42.0, United-States,False
41.0, Self-emp-inc,11.0, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0.0,0.0,40.0, United-States,True
30.0, Private,12.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,25.0, United-States,False
24.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,2407.0,0.0,40.0, United-States,False
43.0, Local-gov,10.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,20.0, United-States,False
44.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,70.0, United-States,True
54.0, Private,9.0, Divorced, Transport-moving, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,False
23.0, Private,13.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,2258.0,40.0, United-States,True
33.0, Self-emp-not-inc,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States,True
18.0, Private,7.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,16.0, United-States,False
38.0, Private,10.0, Separated, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, Germany,False
41.0, Self-emp-not-inc,11.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,45.0, United-States,False
22.0, ?,8.0, Never-married, ?, Not-in-family, White, Male,0.0,0.0,48.0, United-States,False
66.0, Self-emp-inc,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,True
70.0, ?,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States,False
58.0, Self-emp-not-inc,6.0, Married-civ-spouse, Craft-repair, Wife, White, Female,0.0,1977.0,35.0, ?,True
60.0, Self-emp-not-inc,14.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,10.0, United-States,False
24.0, Local-gov,6.0, Never-married, Craft-repair, Unmarried, Black, Male,0.0,0.0,65.0, Haiti,False
61.0, Private,7.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,36.0, United-States,False
35.0, Local-gov,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,False
19.0, Private,10.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States,False
52.0, Private,9.0, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States,False
38.0, Self-emp-not-inc,13.0, Married-civ-spouse, Sales, Husband, White, Male,7298.0,0.0,50.0, United-States,True
39.0, Self-emp-not-inc,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,False
33.0, Self-emp-not-inc,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States,False
52.0, Private,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,False
41.0, Private,9.0, Separated, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,44.0, Cuba,False
37.0, Private,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,55.0, United-States,False
38.0, Local-gov,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States,True
27.0, Private,10.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States,False
38.0, Private,14.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,False
38.0, Self-emp-not-inc,13.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,3103.0,0.0,60.0, United-States,True
49.0, Self-emp-not-inc,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,30.0, United-States,True
38.0, Private,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,45.0, ?,True
22.0, Private,9.0, Never-married, Machine-op-inspct, Other-relative, White, Male,0.0,0.0,55.0, United-States,False
40.0, Federal-gov,12.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,True
20.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,False
34.0, Federal-gov,16.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,99.0, United-States,False
24.0, Private,14.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,56.0, United-States,False
58.0, Federal-gov,13.0, Separated, Prof-specialty, Not-in-family, White, Male,4787.0,0.0,40.0, United-States,True
24.0, Private,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States,False
43.0, Private,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,45.0, United-States,False
38.0, Private,9.0, Never-married, Exec-managerial, Own-child, White, Female,0.0,0.0,40.0, United-States,False
42.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,False
27.0, Private,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,False
18.0, Private,6.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,20.0, United-States,False
37.0, Private,9.0, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,27828.0,0.0,48.0, United-States,True
48.0, Private,9.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,65.0, United-States,False
40.0, Private,4.0, Separated, Other-service, Not-in-family, White, Female,0.0,0.0,25.0, United-States,False
50.0, Self-emp-inc,13.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7688.0,0.0,50.0, Japan,True
57.0, Private,9.0, Separated, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0.0,0.0,35.0, United-States,False
36.0, Local-gov,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,60.0, United-States,True
41.0, Private,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States,False
